e_k=calc,DesiredDistance=calc,PowerD=calc,e_f=calc,Tid=meas,Avstand=meas,D_k=calc,Ts=calc,I_k=calc,PowerA=calc,u_k=calc
No specified init-data
-8,263,2.7586535017525815,-8.009734775554975,30.91446805000305,271,0.0006457765066036613,0.006152868270870471,17.240700721740815,2.7586535017525815,-2.7586535017525815
-8,263,2.786902373462465,-8.009540080043875,30.92150712013245,271,0.0005531853143122475,0.007039070129398084,17.212544441223223,2.786902373462465,-2.786902373462465
-8,263,2.8148043049692535,-8.009349278442997,30.92848110198975,271,0.0005471812367229388,0.006973981857299805,17.184648513794023,2.8148043049692535,-2.8148043049692535
-8,263,2.838765552524964,-8.009162292874137,30.93449020385743,271,0.0006223411517297734,0.006009101867679334,17.160612106323306,2.838765552524964,-2.838765552524964
-8,263,2.864770491798082,-8.008979047016654,30.94097709655762,271,0.0005649726793788657,0.00648689270019176,17.13466453552254,2.864770491798082,-2.864770491798082
-8,263,2.8987144101894846,-8.00879946607632,30.94942808151245,271,0.00042499410729793924,0.008450984954830432,17.100860595703217,2.8987144101894846,-2.8987144101894846
-8,263,2.910857310159089,-8.008623476754794,30.952632188797,271,0.001098523275891257,0.003204107284549451,17.08804416656502,2.910857310159089,-2.910857310159089
-8,263,2.933599621939862,-8.008451007219698,30.95819807052612,271,0.0006197384115939577,0.005565881729118871,17.065780639648544,2.933599621939862,-2.933599621939862
-8,263,2.9655741310185624,-8.008281987075303,30.96614313125611,271,0.000425472252858229,0.007945060729991127,17.03400039672858,2.9655741310185624,-2.9655741310185624
-8,263,2.9786082510032355,-8.008116347333797,30.96953916549683,271,0.0009754892310613291,0.0033960342407191035,17.020416259765703,2.9786082510032355,-2.9786082510032355
-8,263,2.9993629473282866,-8.007954020387121,30.97464299201965,271,0.0006360989972904285,0.005103826522820043,17.000000953674423,2.9993629473282866,-2.9993629473282866
-8,263,3.023428009086361,-8.007794939979378,30.980633020401,271,0.0005311507646206571,0.005990028381351209,16.976040840149018,3.023428009086361,-3.023428009086361
-8,263,3.0546545467623263,-8.00763904117979,30.98840713500977,271,0.0004010715237283715,0.007774114608768201,16.944944381713945,3.0546545467623263,-3.0546545467623263
-8,263,3.0659419306769333,-8.007486260356194,30.99138522148133,271,0.0010260334953661845,0.00297808647156117,16.9330320358277,3.0659419306769333,-3.0659419306769333
-8,263,3.0949175948936767,-8.007336535149069,30.9984781742096,271,0.00042218019169439893,0.007092952728267932,16.90466022491463,3.0949175948936767,-3.0949175948936767
-8,263,3.118626014187483,-8.007189804446087,31.0044231414795,271,0.0004936299774922052,0.005944967269901014,16.880880355835025,3.118626014187483,-3.118626014187483
-8,263,3.141353162507837,-8.007046008357165,31.01010799407959,271,0.0005058920575004983,0.005684852600090551,16.858140945434663,3.141353162507837,-3.141353162507837
-8,263,3.175964052923991,-8.00690508819002,31.01871609687805,271,0.0003274128351939912,0.008608102798461914,16.823708534240815,3.175964052923991,-3.175964052923991
