TvA=calc,IAElist=calc,HastighetMotorA=meas,Ts=calc,Referanse=calc,PowerA=calc,HastighetMotorD=meas,MAElist=calc,PowerD=calc,VinkelPosMotorA=meas,Avvik=calc,abs_Avvik=calc,Avvik_Integrert=calc,TvD=calc,VinkelPosMotorD=meas,Lys=meas,Derivert_Avvik_IIR=calc,Avvik_IIR=calc,Tid=meas
Lys0=34
570.4570238543242,-29.928701400756864,88,0.015218973159790039,34,11.188916587338696,157,-2.563073394495413,28.811083412661304,1602,8,8,-14.956961154937726,570.4570238543237,767,26,1.447819950650838,2.6015884225549093,10.66691303253174
570.556706870687,-29.83420562744142,84,0.011811971664430487,34,11.08923357097595,159,-2.5509736540664374,28.91076642902405,1603,8,8,-14.909713268280004,570.5567068706864,769,26,1.8281153158202665,2.709556654103811,10.67872500419617
572.5571461216467,-29.699457883834867,82,0.014971971511839044,34,9.08879432001619,162,-2.5389016018306636,30.91120567998381,1604,9,9,-14.849825382232648,572.5571461216462,772,25,1.680591855500671,2.835365521021735,10.69369697570801
572.6734838979953,-29.595373153686538,76,0.011564970016481269,34,8.972456543667578,169,-2.525714285714286,31.027543456332424,1605,9,9,-14.797783017158483,572.6734838979947,774,25,2.1321748245583154,2.9586582106013006,10.70526194572449
572.6864096234355,-29.48247575759889,74,0.01254415512084961,34,8.98538226910776,172,-2.5125570776255706,31.01461773089224,1606,9,9,-14.74133431911466,572.6864096234349,776,25,1.926424452247853,3.0794850463892747,10.71780610084534
572.7348142646454,-29.377878189086978,71,0.011621952056879437,34,8.936977627897893,176,-2.4994298745724057,31.063022372102107,1606,9,9,-14.689035534858704,572.7348142646448,778,25,2.0377006976572978,3.197895345461489,10.72942805290222
574.7990575210808,-29.255378723144577,69,0.012249946594240058,34,6.872734371462371,182,-2.4863325740318905,33.12726562853763,1607,10,10,-14.633910775184624,574.7990575210803,780,24,2.2211050806497004,3.3339374385522595,10.74167799949646
574.889482718625,-29.15048885345467,67,0.010488986968990588,34,6.7823091739182555,188,-2.472127417519909,33.21769082608174,1608,10,10,-14.581465840339671,574.8894827186244,782,24,2.5421187312579,3.4672586897812145,10.75216698646545
574.9154733750825,-29.047759056091373,61,0.010272979736329901,34,6.7563185174608105,190,-2.4579545454545455,33.24368148253919,1608,10,10,-14.530100941658022,574.9154733750819,784,24,2.543659766840994,3.5979135159855904,10.76243996620178
574.9559836075256,-28.93110799789437,53,0.011665105819700372,34,6.7968287499039075,196,-2.4438138479001137,33.20317125009609,1609,10,10,-14.47177541255952,574.955983607525,787,24,2.195294781879263,3.7259552456658787,10.77410507202148
576.8982524320405,-28.741908073425336,49,0.017199993133548475,34,4.854559925388985,202,-2.429705215419501,35.14544007461102,1610,11,11,-14.385775446891778,576.89825243204,790,23,1.6916389902845144,3.8714361407525613,10.79130506515503
577.0290741428706,-28.59700655937199,42,0.01317286491394043,34,4.723738214558848,207,-2.4144960362400907,35.27626178544115,1610,11,11,-14.313324689865105,577.0290741428701,793,23,2.1646206518685216,4.01400741793751,10.80447793006897
577.0522161463479,-28.450431823730472,40,0.01332497596741078,34,4.700596211081653,211,-2.3993212669683257,35.29940378891835,1611,11,11,-14.240037322044346,577.0522161463473,796,23,2.0971122497025996,4.153727269578759,10.81780290603638
577.1299112106667,-28.320785999298177,36,0.011785984039299535,34,4.622901146762803,215,-2.384180790960452,35.3770988532372,1611,11,11,-14.175214409828198,577.1299112106661,798,23,2.3235302907564805,4.290652724187184,10.82958889007568
577.1377270471154,-28.180843830108724,36,0.012722015380859375,34,4.630716983211478,219,-2.369074492099323,35.36928301678852,1611,11,11,-14.105243325233472,577.1377270471148,801,23,2.109523397026293,4.42483966970344,10.84231090545654
577.2706347503344,-28.07112979888918,29,0.009974002838140095,34,4.497809279992529,222,-2.354002254791432,35.50219072000747,1612,11,11,-14.0503863096237,577.2706347503338,803,23,2.6369193740966104,4.556342876309371,10.85228490829468
577.4178626487717,-27.90348768234255,29,0.015240192413330078,34,4.6450371784298135,224,-2.338963963963964,35.35496282157018,1612,11,11,-13.966565251350385,577.4178626487711,806,23,1.6912272362268987,4.685216018783183,10.86752510070801
577.4280940022876,-27.719821453094504,29,0.016696929931640625,34,4.63480582491386,225,-2.3239595050618673,35.36519417508614,1612,11,11,-13.874732136726362,577.428094002287,811,23,1.5128012172466068,4.811511698407519,10.88422203063965
577.5164766751373,-27.565239906311113,23,0.014052867889398968,34,4.546423152064236,227,-2.308988764044944,35.453576847935764,1612,11,11,-13.797441363334666,577.5164766751367,814,23,1.7614876480154888,4.935281464439368,10.89827489852905
577.6571961190963,-27.450288534164507,23,0.010450124740600586,34,4.405703708105234,228,-2.294051627384961,35.594296291894764,1612,11,11,-13.739965677261363,577.6571961190957,816,23,2.3213956526272366,5.05657583515058,10.90872502326965
577.7356960979296,-27.300094604492227,20,0.013653993606570936,34,4.4842036869385815,230,-2.2791479820627805,35.515796313061415,1613,11,11,-13.664868712425223,577.7356960979291,819,23,1.7411533463701514,5.1754443184475685,10.92237901687622
577.7544983159974,-27.11984825134285,19,0.016386032104488635,34,4.5030059050063596,233,-2.2642777155655094,35.49699409499364,1613,11,11,-13.574745535850536,577.7544983159969,823,23,1.4218343145945382,5.291935432078617,10.93876504898071
577.9758873416692,-27.01510667800909,19,0.00952196121215998,34,4.28161687933445,233,-2.249440715883669,35.71838312066555,1613,11,11,-13.522374749183655,577.9758873416688,825,23,2.3978524762868845,5.406096723437044,10.94828701019287
578.0347251198699,-26.888594865799007,19,0.011501073837280273,34,4.34045465753506,236,-2.2346368715083798,35.65954534246494,1613,11,11,-13.459118843078613,578.0347251198694,828,23,1.9455238200212275,5.517974788968303,10.95978808403015
578.0969064107449,-26.774482727050817,19,0.010373830795289862,34,4.278273366660084,235,-2.2198660714285716,35.72172663333991,1613,11,11,-13.402062773704518,578.0969064107444,830,23,2.1137901009608733,5.627615293188937,10.97016191482544
580.2062228139979,-26.649091243743914,11,0.012539148330690253,34,6.38758976991312,236,-2.2051282051282053,33.61241023008688,1613,10,10,-13.33309745788572,580.2062228139974,833,24,1.3947947951487012,5.715062987325158,10.98270106315613
580.2064170174423,-26.50862216949461,11,0.01404690742493031,34,6.387395566468685,235,-2.1915367483296215,33.61260443353132,1613,10,10,-13.26286292076107,580.2064170174419,836,24,1.220179469559247,5.800761727578655,10.99674797058106
580.2566366433082,-26.380512714386004,11,0.012810945510860705,34,6.337175940602789,233,-2.1779755283648496,33.66282405939721,1613,10,10,-13.198808193206766,580.2566366433078,839,24,1.3111407800029717,5.884746493027082,11.00955891609192
582.257604339238,-26.284950971603394,11,0.010617971420289862,34,8.338143636532582,233,-2.1644444444444444,31.661856363467418,1613,9,9,-13.145718336105316,582.2576043392377,842,25,1.1735776576003856,5.94705156316654,11.02017688751221
582.2586019688604,-26.180018663406422,7,0.01165914535521928,34,8.337146006910165,231,-2.1520532741398446,31.662853993089833,1613,9,9,-13.093252182006829,582.25860196886,844,25,1.0474004204662453,6.008110531903209,11.03183603286743
582.2994662268518,-26.084944009780948,8,0.010563850402830255,34,8.296281748918734,225,-2.139689578713969,31.703718251081266,1613,9,9,-13.045714855194092,582.2994662268515,847,25,1.1328783933915623,6.067948321265145,11.04239988327026
582.3568562041004,-25.919928073883106,8,0.018335103988649237,34,8.35367172616737,221,-2.1273532668881505,31.64632827383263,1614,9,9,-12.963206887245171,582.3568562041,851,25,0.6396585872760754,6.126589354839841,11.06073498725891
582.4478972027177,-25.812197685241685,8,0.011970043182380152,34,8.262630727550059,216,-2.1150442477876106,31.73736927244994,1614,9,9,-12.90934169292446,582.4478972027174,854,25,0.9602005945608558,6.184057567743044,11.07270503044129
582.4859603339675,-25.713503122329747,8,0.010966062545771038,34,8.224567596300336,213,-2.1027624309392263,31.775432403699664,1614,9,9,-12.859994411468492,582.4859603339671,856,25,1.0271480471695467,6.240376416388183,11.08367109298706
584.5408153325548,-25.623623132705752,13,0.011234998702999377,34,10.27942259488763,212,-2.0905077262693155,29.720577405112373,1614,8,8,-12.809436917304994,584.5408153325544,858,26,0.6264793188243356,6.27556888806042,11.09490609169006
586.595083942521,-25.534695863723805,27,0.012703895568849433,34,12.333691204853855,209,-2.079382579933848,27.666308795146143,1615,7,7,-12.758621335029597,586.5950839425207,861,27,0.22809731330471608,6.290057510299211,11.10760998725891
586.6247741033482,-25.466438293457045,27,0.009751081466680134,34,12.304001044026663,207,-2.0693832599118944,27.695998955973337,1616,7,7,-12.724492549896215,586.6247741033478,863,27,0.2912261546072233,6.304256360093226,11.11736106872559
586.6365424088523,-25.389837741851846,27,0.010942935943599963,34,12.292232738522491,206,-2.0594059405940595,27.707767261477507,1616,7,7,-12.686192274093615,586.6365424088519,865,27,0.25431699262158347,6.318171232891361,11.12830400466919
586.6537248541573,-25.310737133026137,41,0.011300086975101209,34,12.275050293217497,196,-2.0494505494505493,27.724949706782503,1616,7,7,-12.646641969680761,586.653724854157,867,27,0.24135345811442258,6.331807808233533,11.13960409164429
588.7428130869705,-25.21985769271855,50,0.011359930038448596,34,10.185962060404297,190,-2.0395170142700327,29.814037939595703,1617,8,8,-12.606882214546191,588.7428130869702,869,26,0.5873952343439897,6.365171652068862,11.15096402168274
588.7683089927151,-25.133697032928467,55,0.010770082473760212,34,10.16046615465971,190,-2.0285087719298245,29.83953384534029,1618,8,8,-12.56380188465115,588.7683089927148,871,26,0.6071739383293183,6.397868219027485,11.1617341041565
588.784671140882,-25.045018672943186,63,0.011084794998160064,34,10.14410400649284,187,-2.0175246440306682,29.85589599350716,1619,8,8,-12.51946270465851,588.7846711408816,874,26,0.578136729182069,6.429910854646935,11.17281889915466
588.7871657265149,-24.9236426353455,64,0.015172004699710584,34,10.146598592125766,186,-2.0065645514223194,29.853401407874234,1620,8,8,-12.458774685859668,588.7871657265146,876,26,0.41394375402033257,6.461312637553997,11.18799090385437
590.8772682310387,-24.79745221138008,64,0.014021158218380236,34,8.056496087601959,188,-1.9956284153005464,31.943503912398043,1620,9,9,-12.402690052986147,590.8772682310383,879,25,0.7242446944555706,6.512086384802917,11.20201206207275
592.8863287944421,-24.712308168411287,65,0.010643005371099079,34,10.06555665100537,185,-1.9836244541484715,29.93444334899463,1621,8,8,-12.354796528816202,592.8863287944417,881,26,0.5592080670136556,6.541844657106858,11.21265506744385
592.8914397192198,-24.589604616165207,64,0.015337944030759942,34,10.07066757578302,185,-1.9727371864776444,29.92933242421698,1622,8,8,-12.293444752693162,592.8914397192194,884,26,0.3802740028178037,6.571007763964721,11.22799301147461
592.9280826725706,-24.483460664749206,61,0.013267993927000177,34,10.03402462243224,189,-1.9618736383442266,29.96597537756776,1623,8,8,-12.240372776985161,592.9280826725702,886,26,0.4308088303017074,6.599587608685426,11.24126100540161
592.9523272865401,-24.376260042190555,59,0.013400077819831324,34,10.009780008462664,186,-1.9510337323177367,29.990219991537337,1624,8,8,-12.186772465705836,592.9523272865398,889,26,0.41803112195126496,6.627595856511718,11.25466108322144
592.9690392956912,-24.24718785285953,60,0.016134023666378283,34,9.993067999311585,183,-1.940217391304348,30.006932000688415,1625,8,8,-12.122236371040323,592.9690392956909,892,26,0.34025093104288623,6.655043939381484,11.27079510688782
593.0286651280462,-24.16726040840152,59,0.009990930557250977,34,9.93344216695664,182,-1.9294245385450597,30.066557833043362,1625,8,8,-12.082272648811319,593.0286651280459,894,26,0.5384707872450971,6.681943060593854,11.28078603744507
593.0311379999524,-24.059500932693528,59,0.0134699344634992,34,9.935915038862845,184,-1.9186550976138828,30.064084961137155,1626,8,8,-12.028392910957322,593.0311379999521,896,26,0.39140708307907823,6.708304199381977,11.29425597190857
595.1021426408253,-23.920008897781354,60,0.01549911499024148,34,7.8649103979900445,183,-1.9079089924160346,32.135089602009955,1627,9,9,-11.966396450996356,595.1021426408249,899,25,0.5914391375406667,6.754138115394337,11.30975508689881
595.1335090138078,-23.778512716293363,59,0.015721797943109905,34,7.833544025007415,187,-1.896103896103896,32.16645597499259,1628,9,9,-11.895648360252363,595.1335090138075,902,25,0.5714007755938373,6.79905535308645,11.32547688484192
595.1725225241278,-23.646878480911333,58,0.014626026153559124,34,7.794530514687496,186,-1.8843243243243244,32.205469485312506,1629,9,9,-11.829831242561347,595.1725225241274,904,25,0.6019255329658861,6.84307424602472,11.34010291099548
595.244100702552,-23.5549795627594,56,0.0102109909057706,34,7.7229523362632175,188,-1.8725701943844493,32.27704766373678,1629,9,9,-11.78388178348538,595.2441007025517,906,25,0.8449427773973638,6.886212761104225,11.35031390190125
595.2621630934656,-23.462080717086824,54,0.010322093963619494,34,7.704889945349679,191,-1.86084142394822,32.29511005465032,1630,9,9,-11.737432360649093,595.2621630934652,908,25,0.8191311748743422,6.92848850588214,11.36063599586487
597.3361390821728,-23.34600186347963,48,0.01160788536071955,34,5.630913956642411,194,-1.8491379310344827,34.36908604335759,1630,10,10,-11.685196876525854,597.3361390821725,910,24,1.0584224081025781,6.989918735764498,11.37224388122559
597.3954219808124,-23.248331308364918,48,0.009767055511471057,34,5.571631058002772,195,-1.836383207750269,34.42836894199723,1631,10,10,-11.636361598968499,597.3954219808121,912,24,1.2327487074073809,7.050120361049208,11.38201093673706
597.398617721466,-23.13909983634952,46,0.010923147201539862,34,5.574826798656341,200,-1.8236559139784947,34.42517320134366,1631,10,10,-11.5817458629608,597.3986177214657,915,24,1.080230664120297,7.109117953828224,11.3929340839386
597.4198371448673,-23.028809785842927,43,0.01102900505065918,34,5.553607375255121,203,-1.8109559613319013,34.44639262474488,1632,10,10,-11.526600837707504,597.419837144867,917,24,1.0484652179931606,7.166935594751659,11.40396308898926
597.4468655412435,-22.920729875564625,43,0.010807991027830255,34,5.526578978878941,205,-1.798283261802575,34.473421021121055,1632,10,10,-11.472560882568352,597.4468655412431,920,24,1.0485073120261756,7.223596882856626,11.41477108001709
597.4745642180519,-22.815510988235523,41,0.010521888732910156,34,5.498880302070464,208,-1.7856377277599143,34.50111969792954,1632,10,10,-11.419951438903801,597.4745642180517,922,24,1.0554770869071821,7.279124945199493,11.42529296875
597.4851265926465,-22.686080694198623,37,0.012943029403690076,34,5.509442676664994,209,-1.7730192719486082,34.490557323335004,1633,10,10,-11.355236291885351,597.4851265926462,924,24,0.8408773463884035,7.333542446295503,11.43823599815369
597.5487717095655,-22.58249020576482,36,0.010359048843380236,34,5.445797559745996,209,-1.760427807486631,34.554202440254,1633,10,10,-11.30344104766845,597.5487717095652,926,24,1.029614820441143,7.386871597369593,11.44859504699707
599.6178410730364,-22.47351956367501,34,0.012107849121090197,34,7.514866923216939,208,-1.7478632478632479,32.48513307678306,1634,9,9,-11.242901802062999,599.6178410730362,929,25,0.5329198890727986,7.419134165422201,11.46070289611816
599.6434845269235,-22.365293502807667,34,0.01202511787414906,34,7.489223469329845,207,-1.7363927427961579,32.51077653067016,1634,9,9,-11.188788771629328,599.6434845269233,931,25,0.5258545824240876,7.450751482113756,11.47272801399231
599.6878563781918,-22.27794790267948,34,0.00970506668090998,34,7.444851618061632,207,-1.724946695095949,32.555148381938366,1634,9,9,-11.145115971565232,599.6878563781916,933,25,0.6385318386049218,7.4817364524714804,11.48243308067322
599.689821713551,-22.1720092296601,34,0.01177096366881969,34,7.442886282702389,205,-1.7135250266240682,32.55711371729761,1634,9,9,-11.092146635055544,599.6898217135508,936,25,0.5159351741269116,7.512101723422051,11.49420404434204
599.7068193987141,-22.053811788559027,28,0.013133049011230469,34,7.425888597539425,203,-1.702127659574468,32.574111402460574,1635,9,9,-11.033047914505007,599.7068193987138,938,25,0.45317679856538723,7.541859688953609,11.50733709335327
601.7400211992816,-21.95181250572207,28,0.012749910354619587,34,9.459090398107032,200,-1.6907545164718385,30.54090960189297,1635,8,8,-10.97567331790922,601.7400211992814,941,26,0.14373130423788802,7.5510224951745375,11.52008700370789
601.7666840178828,-21.86904501914982,29,0.010345935821531427,34,9.432427579505864,198,-1.6804670912951167,30.567572420494137,1636,8,8,-10.934289574623094,601.7666840178825,943,26,0.1735860390284093,7.560002045271046,11.53043293952942
601.7852724016104,-21.772533178329507,29,0.012063980102539062,34,9.413839195778225,200,-1.6702014846235418,30.586160804221777,1636,8,8,-10.886033654212937,601.7852724016102,945,26,0.1458881566412158,7.568802004365625,11.54249691963196
601.8086336774584,-21.66909193992623,38,0.01293015480040971,34,9.39047791993027,198,-1.659957627118644,30.60952208006973,1636,8,8,-10.834313035011299,601.8086336774581,948,26,0.13339298787689535,7.577425964278312,11.55542707443237
603.8304454533362,-21.553850650787375,40,0.016463041305550874,34,11.412289695808077,193,-1.6497354497354497,28.587710304191923,1637,7,7,-10.768460869789095,603.830445453336,951,27,-0.14029630456765055,7.565877444992745,11.57189011573792
603.8460445683578,-21.463459730148337,42,0.012912988662719727,34,11.396690580786455,195,-1.6405919661733614,28.603309419213545,1638,7,7,-10.723265409469576,603.8460445683576,954,27,-0.17528938025833707,7.55455989609289,11.58480310440064
603.8793301499588,-21.355493307113733,47,0.0154237747192294,34,11.363404999185416,192,-1.631467793030623,28.636595000814584,1638,7,7,-10.669282197952274,603.8793301499586,956,27,-0.14381950104639643,7.543468698171032,11.60022687911987
603.8902976891148,-21.275152683258142,49,0.011477231979370117,34,11.352437460029437,185,-1.6223628691983123,28.647562539970565,1639,7,7,-10.629111886024479,603.8902976891146,959,27,-0.18940758508598543,7.532599324207611,11.61170411109924
605.9031036889984,-21.181013584137016,51,0.015689849853520954,34,13.365243459912985,184,-1.613277133825079,26.634756540087015,1640,6,6,-10.574197411537156,605.9031036889982,962,28,-0.39072377072204173,7.501947337723459,11.62739396095276
605.9049456121534,-21.107686996460004,58,0.012221097946168769,34,13.36708538306793,179,-1.605263157894737,26.63291461693207,1641,6,6,-10.53753411769865,605.9049456121531,964,28,-0.4915916210930269,7.4719083909689905,11.63961505889893
605.9122314811198,-21.04194498062138,62,0.010957002639770508,34,13.359799514101537,175,-1.5972660357518402,26.64020048589846,1642,6,6,-10.504663109779338,605.9122314811195,966,28,-0.5373397960593383,7.442470223149611,11.6505720615387
605.9291733290846,-20.977079868316704,66,0.010810852050779474,34,13.342857666136688,173,-1.5892857142857142,26.657142333863312,1642,6,6,-10.472230553627,605.9291733290844,967,28,-0.5337119466159385,7.413620818686619,11.66138291358948
605.9415950541263,-20.915267467498822,70,0.010302066802980292,34,13.330435941095018,169,-1.5813221406086044,26.66956405890498,1643,6,6,-10.441324353218059,605.9415950541261,969,28,-0.5488688224299475,7.385348402312887,11.67168498039246
607.9664779633391,-20.853037834167523,74,0.012445926666259766,34,15.355318850307807,165,-1.5733752620545074,24.644681149692193,1644,5,5,-10.40398657321928,607.9664779633389,971,29,-0.7666278184908334,7.3376414342666285,11.68413090705872
607.9996829379871,-20.78486680984502,78,0.013634204864500177,34,15.322113875659806,162,-1.5664921465968586,24.677886124340194,1645,5,5,-10.36990106105803,607.9996829379869,973,29,-0.6858167256539505,7.290888605581295,11.69776511192322
610.0850181276082,-20.740323543548662,77,0.011135816574089574,34,17.40744906528087,158,-1.5596234309623431,22.59255093471913,1646,4,4,-10.342061519622806,610.085018127608,975,30,-1.1820915273473287,7.225070833469669,11.70890092849731
610.2089686758931,-20.66214704513554,83,0.019544124603280366,34,17.283498516995998,153,-1.553814002089864,22.716501483004002,1648,4,4,-10.302973270416246,610.2089686758928,978,30,-0.6600594089393694,7.160569416800276,11.72844505310059
610.2458939091435,-20.60681104660042,90,0.01383399963378018,34,17.3204237502465,145,-1.548016701461378,22.6795762497535,1649,4,4,-10.275305271148685,610.2458939091433,980,30,-0.9138555733607928,7.09735802846427,11.74227905273437
610.2482316335056,-20.5566630363465,98,0.012537002563480115,34,17.322761474608555,140,-1.5422314911366006,22.677238525391445,1650,4,4,-10.250231266021725,610.2482316335054,982,30,-0.9882292079884538,7.035410867894984,11.75481605529785
610.274524675218,-20.5152068138123,98,0.010364055633550251,34,17.34905451632093,137,-1.5364583333333333,22.65094548367907,1651,4,4,-10.229503154754624,610.2745246752178,983,30,-1.171514694718091,6.974702650537084,11.7651801109314
610.296682576516,-20.472486972808902,103,0.010679960250849163,34,17.326896615022914,136,-1.5306971904266389,22.673103384977086,1652,4,4,-10.208143234252926,610.2966825765158,984,30,-1.1141249894822622,6.915208597526343,11.77586007118225
610.3324331900758,-20.425563335418737,103,0.011730909347541285,34,17.291146001463158,131,-1.524948024948025,22.708853998536842,1654,4,4,-10.184681415557844,610.3324331900756,986,30,-0.9940264684211787,6.856904425575816,11.78759098052979
610.3578044081897,-20.3763432502747,97,0.012305021286008966,34,17.265774783349197,128,-1.5192107995846313,22.734225216650803,1655,4,4,-10.160071372985826,610.3578044081895,988,30,-0.9286954842814213,6.799766337064299,11.7998960018158
612.451386301118,-20.34487628936773,97,0.010488986968990588,34,19.35935667627747,127,-1.5134854771784232,20.64064332372253,1656,3,3,-10.139093399047844,612.4513863011177,989,31,-1.4490498837677501,6.723771010323013,11.81038498878479
612.4538534897284,-20.315059423446698,95,0.009938955307010389,34,19.36182386488791,127,-1.5088082901554405,20.63817613511209,1657,3,3,-10.124184966087329,612.4538534897282,990,31,-1.4986569092212243,6.6492955901165525,11.8203239440918
612.4943020259672,-20.282314300537145,96,0.01091504096985041,34,19.321375328649136,128,-1.5041407867494825,20.678624671350864,1658,3,3,-10.107812404632554,612.4943020259669,992,31,-1.337345631664299,6.576309678314221,11.83123898506165
614.4732125891551,-20.25383043289189,98,0.014241933822628283,34,21.300285891837103,125,-1.499482936918304,18.699714108162897,1659,2,2,-10.086449503898612,614.4732125891549,993,32,-1.285305699438983,6.484783484747936,11.84548091888428
614.5154597594181,-20.230318069458047,100,0.011756181716920722,34,21.342533062100145,122,-1.4958677685950412,18.657466937899855,1660,2,2,-10.074693322181691,614.5154597594179,995,32,-1.5259320050464946,6.395087815052977,11.8572371006012
614.5706126776375,-20.211060047149708,101,0.009629011154169476,34,21.39768598031953,120,-1.4922600619195046,18.60231401968047,1662,2,2,-10.065064311027522,614.5706126776373,996,32,-1.8257691240288378,6.307186058751918,11.86686611175537
614.6319320023375,-20.188786506652885,103,0.01113677024841131,34,21.336366655619507,117,-1.488659793814433,18.663633344380493,1663,2,2,-10.05392754077911,614.6319320023373,997,32,-1.5470144261497591,6.221042337576879,11.87800288200378
614.6542056431659,-20.165728092193646,104,0.011529207229619587,34,21.314093014791123,115,-1.4850669412976314,18.685906985208877,1664,2,2,-10.04239833354949,614.6542056431657,998,32,-1.4644692400818866,6.136621490825341,11.8895320892334
614.6735895234871,-20.142042160034226,113,0.011842966079710138,34,21.294709134470015,112,-1.4814814814814814,18.705290865529985,1665,2,2,-10.03055536746978,614.6735895234868,1000,32,-1.3971572536756227,6.053889061008834,11.90137505531311
614.7021148533345,-20.121328353881886,116,0.010356903076170099,34,21.323234464317405,109,-1.4779033915724564,18.676765535682595,1666,2,2,-10.02019846439361,614.7021148533343,1001,32,-1.5656761606030012,5.972811279788657,11.91173195838928
614.8259197975457,-20.08912420272833,119,0.016102075576778674,34,21.19942952010623,106,-1.4743326488706365,18.80057047989377,1668,2,2,-10.004096388816832,614.8259197975455,1002,32,-0.9869066284890626,5.893355054192884,11.92783403396606
614.8786291858088,-20.048866271972706,115,0.02012896537781117,34,21.146720131843107,106,-1.4707692307692308,18.853279868156893,1671,2,2,-9.98396742343902,614.8786291858086,1004,32,-0.7736821006179839,5.8154879531090256,11.94796299934387
616.9559863738915,-20.032822370529225,113,0.01604390144347967,34,23.224077319925794,106,-1.4672131147540983,16.775922680074206,1672,1,1,-9.96792352199554,616.9559863738913,1006,33,-1.2005777946401146,5.719178194046845,11.96400690078735
616.957997807517,-20.017473220825245,113,0.015349149703979492,34,23.226088753551316,105,-1.4646878198567042,16.773911246448684,1674,1,1,-9.960248947143551,616.9579978075168,1008,33,-1.2298213998977006,5.6247946301659075,11.97935605049133
618.9055653552751,-20.017473220825245,113,0.02259182929993031,34,25.173656301309467,102,-1.4621676891615543,14.826343698690533,1677,0,0,-9.948953032493586,618.9055653552749,1010,34,-0.995898925313369,5.512298737562589,12.00194787979126
618.9300289890957,-20.017473220825245,116,0.019718170166020954,34,25.198119935130016,97,-1.4606741573033708,14.801880064869984,1679,0,0,-9.948953032493586,618.9300289890955,1012,34,-1.118217094416112,5.402052762811337,12.02166604995728
618.9653842443619,-20.017473220825245,124,0.0166859626769984,34,25.2334751903962,93,-1.4591836734693877,14.7665248096038,1681,0,0,-9.948953032493586,618.9653842443616,1014,34,-1.2949933707470387,5.29401170755511,12.03835201263428
621.0478018068779,-19.998019218444874,128,0.019454002380371094,34,23.15105762788016,89,-1.4576962283384303,16.84894237211984,1684,1,1,-9.948953032493586,621.0478018068777,1015,33,-0.8829055581668358,5.208131473404007,12.05780601501465
621.0559589554553,-19.978591203689625,127,0.019428014755249023,34,23.142900479302853,85,-1.455193482688391,16.857099520697147,1686,1,1,-9.939239025115961,621.055958955455,1017,33,-0.8664048337243672,5.123968843935927,12.0772340297699
621.1094734164863,-19.964270353317314,127,0.0143208503723109,34,23.19641494033383,84,-1.4526958290946084,16.80358505966617,1688,1,1,-9.932078599929806,621.109473416486,1018,33,-1.1518782018446476,5.041489467057208,12.09155488014221
621.1337539299183,-19.948870182037403,129,0.015400171279909003,34,23.172134426901824,90,-1.4502032520325203,16.827865573098176,1690,1,1,-9.924378514289852,621.133753929918,1020,33,-1.049725848784489,4.960659677716063,12.10695505142212
621.2247177609611,-19.923583269119312,126,0.02528691291809082,34,23.081170595859017,95,-1.4477157360406092,16.918829404140983,1693,1,1,-9.911735057830807,621.2247177609609,1022,33,-0.6265153347180725,4.881446484161741,12.13224196434021
623.2153666169802,-19.890369176864674,124,0.016607046127319336,34,21.090521739839886,94,-1.445233265720081,18.909478260160114,1695,2,2,-9.903431534767147,623.21536661698,1024,32,-0.6940298622815584,4.823817554478507,12.14884901046753
623.2197023096774,-19.85864138603215,124,0.015863895416261542,34,21.08618604714267,94,-1.441742654508612,18.91381395285733,1697,2,2,-9.887567639350886,623.2197023096771,1025,32,-0.7120111373361405,4.767341203388937,12.16471290588379
623.2435017157983,-19.82385897636417,126,0.017391204833989704,34,21.062386641021725,97,-1.438259109311741,18.937613358978275,1700,2,2,-9.870176434516896,623.2435017157981,1027,32,-0.6364921188163765,4.711994379321158,12.18210411071778
625.2662607126515,-19.805226087570233,120,0.018632888793939983,34,23.085145637874977,99,-1.434782608695652,16.914854362125023,1702,1,1,-9.851543545722956,625.2662607126513,1028,33,-0.7968693250674971,4.637754491734735,12.20073699951172
625.2707423846781,-19.787922143936203,113,0.01730394363402965,34,23.08962730990157,101,-1.4323232323232322,16.91037269009843,1704,1,1,-9.842891573905941,625.2707423846779,1030,33,-0.8409076147429905,4.56499940190004,12.21804094314575
625.3065429458118,-19.767189979553265,112,0.0207321643829399,34,23.053826748767946,101,-1.4298688193743694,16.946173251232054,1706,1,1,-9.83252549171447,625.3065429458115,1032,33,-0.6878200145535487,4.493699413862038,12.23877310752869
625.3081468752339,-19.747783184051556,113,0.01940679550171076,34,23.055430678190024,97,-1.4274193548387097,16.944569321809976,1708,1,1,-9.822822093963616,625.3081468752337,1034,33,-0.7200981560410846,4.423825425584797,12.2581799030304
625.3320757957275,-19.731852054595997,115,0.0159311294555593,34,23.07935959868363,95,-1.4249748237663646,16.92064040131637,1710,1,1,-9.814856529235836,625.3320757957273,1036,33,-0.859656670328554,4.3553489170731,12.27411103248596
627.3551496009189,-19.731852054595997,120,0.01747608184814986,34,25.10243340387506,95,-1.4225352112676057,14.897566596124939,1712,0,0,-9.80611848831176,627.3551496009187,1038,34,-0.9968707985959011,4.268241938731638,12.29158711433411
627.3662964003544,-19.731852054595997,126,0.018140792846679688,34,25.091286604439656,93,-1.421105527638191,14.908713395560344,1714,0,0,-9.80611848831176,627.3662964003541,1039,34,-0.9411368014188798,4.182877099957005,12.30972790718079
