abs_avik=calc,avvik=calc,PowerD=calc,joySide=meas,Ts=calc,Tid=meas,joyForward=meas,TvD=calc,Lys=meas,refferanse=calc,TvA=calc,MAEList=calc,IAEList=calc,PowerA=calc
Lys0=36
,2,22.265625,0,0.011560916900633877,2.148015975952148,44.53125,23.671875,34,36,24.98046875,0.20512820512820512,1.7365930080413807,22.265625
,3,22.265625,0,0.010924100875854936,2.158940076828003,44.53125,23.671875,33,36,24.98046875,0.21656050955414013,1.7693653106689455,22.265625
,3,23.14453125,0,0.031116962432860884,2.190057039260864,46.2890625,24.55078125,33,36,25.859375,0.23417721518987342,1.8627161979675282,23.14453125
,3,23.14453125,0,0.006906986236573154,2.196964025497437,46.2890625,24.55078125,33,36,25.859375,0.25157232704402516,1.8834371566772476,23.14453125
,3,23.828125,0,0.03343391418456987,2.230397939682007,47.65625,25.234375,33,36,26.54296875,0.26875,1.9837388992309573,23.828125
,4,23.828125,0,0.010692119598389116,2.241090059280396,47.65625,25.234375,32,36,26.54296875,0.2857142857142857,2.0265073776245135,23.828125
,3,23.828125,0,0.01281285285949707,2.253902912139893,47.65625,25.234375,33,36,26.54296875,0.30864197530864196,2.0649459362030047,23.828125
,4,24.609375,0,0.030249118804931197,2.284152030944824,49.21875,26.015625,32,36,27.32421875,0.32515337423312884,2.1859424114227295,24.609375
,4,24.609375,0,0.009057044982909712,2.293209075927734,49.21875,26.015625,32,36,27.32421875,0.3475609756097561,2.2221705913543683,24.609375
,4,24.90234375,0,0.010866880416870117,2.304075956344604,49.8046875,26.30859375,32,36,27.6171875,0.3696969696969697,2.265638113021849,24.90234375
,4,24.90234375,0,0.005640029907227007,2.309715986251831,49.8046875,26.30859375,32,36,27.6171875,0.39156626506024095,2.288198232650757,24.90234375
,4,24.90234375,0,0.006562948226929155,2.31627893447876,49.8046875,26.30859375,32,36,27.6171875,0.41317365269461076,2.3144500255584735,24.90234375
