Lys=calc,TvA=calc,Avvik_IIR_Derivert=calc,Referanse=calc,HastighetMotorD=meas,MAElist=calc,Avvik=calc,TvD=calc,IAElist=calc,abs_Avvik=calc,VinkelPosMotorA=meas,HastighetMotorA=meas,Avvik_IIR=calc,PowerA=calc,Avstand=meas,VinkelPosMotorD=meas,Power=calc,Ts=calc,PowerD=calc,Tid=meas,Avvik_Integrert=calc
No specified init-data
,0,8.128365309856212e-13,175,0,0,0,0,0,0,1424,0,-2.279887727139597e-11,8.487840247153411,175,1435,-8.487840247153411,0.005724191665649414,8.487840247153411,25.98031210899353,-8.487840247154224
,0,7.111547401548772e-13,175,0,0,0,0,0,0,1424,0,-2.234289972596805e-11,8.487840247153514,175,1435,-8.487840247153514,0.00641179084777832,8.487840247153514,25.98672389984131,-8.487840247154224
,0,8.370961473183481e-13,175,0,0,0,0,0,0,1424,0,-2.189604173144869e-11,8.487840247153388,175,1435,-8.487840247153388,0.005338191986080432,8.487840247153388,25.99206209182739,-8.487840247154224
,0,6.60116121605624e-13,175,0,0,0,0,0,0,1424,0,-2.1458120896819714e-11,8.487840247153564,175,1435,-8.487840247153564,0.0066339969635009766,8.487840247153564,25.99869608879089,-8.487840247154224
,0,1.0006324121400839e-12,175,0,0,0,0,0,0,1424,0,-2.102895847888332e-11,8.487840247153224,175,1435,-8.487840247153224,0.0042889118194615605,8.487840247153224,26.00298500061035,-8.487840247154224
,0,6.794426273062701e-13,175,0,0,0,0,0,0,1424,0,-2.0608379309305655e-11,8.487840247153546,175,1435,-8.487840247153546,0.00619006156921742,8.487840247153546,26.00917506217957,-8.487840247154224
,0,7.214573722605603e-13,175,0,0,0,0,0,0,1424,0,-2.0196211723119542e-11,8.487840247153503,175,1435,-8.487840247153503,0.005712985992431641,8.487840247153503,26.014888048172,-8.487840247154224
,0,6.236402239208823e-13,175,0,0,0,0,0,0,1424,0,-1.9792287488657153e-11,8.487840247153601,175,1435,-8.487840247153601,0.006476879119869494,8.487840247153601,26.02136492729187,-8.487840247154224
,0,5.468880436295217e-13,175,0,0,0,0,0,0,1424,0,-1.939644173888401e-11,8.487840247153677,175,1435,-8.487840247153677,0.007238149642951441,8.487840247153677,26.02860307693482,-8.487840247154224
,0,9.46643858172906e-13,175,0,0,0,0,0,0,1424,0,-1.900851290410633e-11,8.487840247153278,175,1435,-8.487840247153278,0.004097938537586998,8.487840247153278,26.03270101547241,-8.487840247154224
,0,6.27750731921561e-13,175,0,0,0,0,0,0,1424,0,-1.8628342646024204e-11,8.487840247153597,175,1435,-8.487840247153597,0.006056070327762342,8.487840247153597,26.03875708580017,-8.487840247154224
,0,6.592940011268335e-13,175,0,0,0,0,0,0,1424,0,-1.825577579310372e-11,8.487840247153565,175,1435,-8.487840247153565,0.005650997161868787,8.487840247153565,26.04440808296204,-8.487840247154224
,0,5.426090311601093e-13,175,0,0,0,0,0,0,1424,0,-1.7890660277241643e-11,8.487840247153683,175,1435,-8.487840247153683,0.006728887557979846,8.487840247153683,26.05113697052002,-8.487840247154224
,0,5.211394399849795e-13,175,0,0,0,0,0,0,1424,0,-1.753284707169681e-11,8.487840247153704,175,1435,-8.487840247153704,0.00686597824097035,8.487840247153704,26.05800294876099,-8.487840247154224
,0,5.853079481395266e-13,175,0,0,0,0,0,0,1424,0,-1.718219013026287e-11,8.48784024715364,175,1435,-8.48784024715364,0.00599098205566051,8.48784024715364,26.06399393081665,-8.487840247154224
,0,4.780744223161711e-13,175,0,0,0,0,0,0,1424,0,-1.6838546327657612e-11,8.487840247153747,175,1435,-8.487840247153747,0.007188081741340113,8.487840247153747,26.07118201255799,-8.487840247154224
,0,4.575703415377257e-13,175,0,0,0,0,0,0,1424,0,-1.650177540110446e-11,8.487840247153766,175,1435,-8.487840247153766,0.007359981536858129,8.487840247153766,26.07854199409485,-8.487840247154224
,0,7.37844065582955e-13,175,0,0,0,0,0,0,1424,0,-1.617173989308237e-11,8.487840247153487,175,1435,-8.487840247153487,0.004472970962520861,8.487840247153487,26.08301496505737,-8.487840247154224
,0,5.388829214303238e-13,175,0,0,0,0,0,0,1424,0,-1.584830509522072e-11,8.487840247153686,175,1435,-8.487840247153686,0.00600194931030984,8.487840247153686,26.08901691436768,-8.487840247154224
,0,6.008823453478377e-13,175,0,0,0,0,0,0,1424,0,-1.5531338993316307e-11,8.487840247153624,175,1435,-8.487840247153624,0.00527501106262207,8.487840247153624,26.0942919254303,-8.487840247154224
,0,5.378842148874803e-13,175,0,0,0,0,0,0,1424,0,-1.522071221344998e-11,8.487840247153686,175,1435,-8.487840247153686,0.005774974822998047,8.487840247153686,26.1000669002533,-8.487840247154224
,0,3.8867758977035157e-13,175,0,0,0,0,0,0,1424,0,-1.491629796918098e-11,8.487840247153835,175,1435,-8.487840247153835,0.007832050323479223,8.487840247153835,26.10789895057678,-8.487840247154224
,0,7.09296391782431e-13,175,0,0,0,0,0,0,1424,0,-1.461797200979736e-11,8.487840247153516,175,1435,-8.487840247153516,0.004205942153941322,8.487840247153516,26.11210489273072,-8.487840247154224
,0,2.7609410759049913e-13,175,0,0,0,0,0,0,1424,0,-1.4325612569601412e-11,8.48784024715395,175,1435,-8.48784024715395,0.010589122772209691,8.48784024715395,26.12269401550293,-8.487840247154224
,0,3.725799845174518e-13,175,0,0,0,0,0,0,1424,0,-1.4039100318209384e-11,8.487840247153851,175,1435,-8.487840247153851,0.007689952850341797,8.487840247153851,26.13038396835327,-8.487840247154224
,0,4.109159429246158e-13,175,0,0,0,0,0,0,1424,0,-1.3758318311845197e-11,8.487840247153814,175,1435,-8.487840247153814,0.0068330764770472285,8.487840247153814,26.13721704483032,-8.487840247154224
,0,4.667117111777749e-13,175,0,0,0,0,0,0,1424,0,-1.3483151945608293e-11,8.487840247153757,175,1435,-8.487840247153757,0.0058958530426096445,8.487840247153757,26.14311289787293,-8.487840247154224
,0,5.807695829327108e-13,175,0,0,0,0,0,0,1424,0,-1.3213488906696127e-11,8.487840247153644,175,1435,-8.487840247153644,0.00464320182800293,8.487840247153644,26.14775609970093,-8.487840247154224
,0,5.041516362713672e-13,175,0,0,0,0,0,0,1424,0,-1.2949219128562204e-11,8.48784024715372,175,1435,-8.48784024715372,0.005241870880126953,8.48784024715372,26.15299797058106,-8.487840247154224
,0,4.200863298613481e-13,175,0,0,0,0,0,0,1424,0,-1.269023474599096e-11,8.487840247153805,175,1435,-8.487840247153805,0.006165027618411756,8.487840247153805,26.15916299819947,-8.487840247154224
,0,3.10160843517698e-13,175,0,0,0,0,0,0,1424,0,-1.243643005107114e-11,8.487840247153914,175,1435,-8.487840247153914,0.008183002471920275,8.487840247153914,26.16734600067139,-8.487840247154224
,0,4.2460047463566294e-13,175,0,0,0,0,0,0,1424,0,-1.2187701450049716e-11,8.4878402471538,175,1435,-8.4878402471538,0.005857944488518285,8.4878402471538,26.17320394515991,-8.487840247154224
,0,4.04694018467236e-13,175,0,0,0,0,0,0,1424,0,-1.1943947421048723e-11,8.48784024715382,175,1435,-8.48784024715382,0.006023168563849879,8.48784024715382,26.17922711372376,-8.487840247154224
,0,3.8660708785247137e-13,175,0,0,0,0,0,0,1424,0,-1.1705068472627748e-11,8.487840247153837,175,1435,-8.487840247153837,0.006178855895992541,8.487840247153837,26.18540596961975,-8.487840247154224
,0,4.6530770083453e-13,175,0,0,0,0,0,0,1424,0,-1.1470967103175192e-11,8.487840247153759,175,1435,-8.487840247153759,0.005031108856197619,8.487840247153759,26.19043707847595,-8.487840247154224
,0,3.919091207161334e-13,175,0,0,0,0,0,0,1424,0,-1.1241547761111688e-11,8.487840247153832,175,1435,-8.487840247153832,0.005853891372680664,8.487840247153832,26.19629096984863,-8.487840247154224
,0,3.3506586654755497e-13,175,0,0,0,0,0,0,1424,0,-1.1016716805889454e-11,8.487840247153889,175,1435,-8.487840247153889,0.00671005249024148,8.487840247153889,26.20300102233887,-8.487840247154224
,0,3.028210195021425e-13,175,0,0,0,0,0,0,1424,0,-1.0796382469771665e-11,8.487840247153922,175,1435,-8.487840247153922,0.007276058197017932,8.487840247153922,26.21027708053589,-8.487840247154224
,0,2.8821761243975187e-13,175,0,0,0,0,0,0,1424,0,-1.0580454820376232e-11,8.487840247153937,175,1435,-8.487840247153937,0.007491827011111951,8.487840247153937,26.217768907547,-8.487840247154224
,0,3.5063124856732515e-13,175,0,0,0,0,0,0,1424,0,-1.0368845723968707e-11,8.487840247153875,175,1435,-8.487840247153875,0.0060350894927978516,8.487840247153875,26.2238039970398,-8.487840247154224
,0,3.008966070183868e-13,175,0,0,0,0,0,0,1424,0,-1.0161468809489332e-11,8.487840247153924,175,1435,-8.487840247153924,0.00689196586609242,8.487840247153924,26.23069596290589,-8.487840247154224
,0,5.277400851118664e-13,175,0,0,0,0,0,0,1424,0,-9.958239433299545e-12,8.487840247153697,175,1435,-8.487840247153697,0.0038509368896377794,8.487840247153697,26.23454689979553,-8.487840247154224
,0,3.541902352176904e-13,175,0,0,0,0,0,0,1424,0,-9.759074644633554e-12,8.487840247153871,175,1435,-8.487840247153871,0.0056231021881103516,8.487840247153871,26.24017000198364,-8.487840247154224
,0,2.38987159937232e-13,175,0,0,0,0,0,0,1424,0,-9.563893151740883e-12,8.487840247153985,175,1435,-8.487840247153985,0.008167028427131129,8.487840247153985,26.24833703041077,-8.487840247154224
,0,4.0533395949971435e-13,175,0,0,0,0,0,0,1424,0,-9.372615288706065e-12,8.48784024715382,175,1435,-8.48784024715382,0.004719018936160779,8.48784024715382,26.25305604934693,-8.487840247154224
,0,3.3806249985751885e-13,175,0,0,0,0,0,0,1424,0,-9.185162982931943e-12,8.487840247153887,175,1435,-8.487840247153887,0.005544900894157934,8.487840247153887,26.25860095024109,-8.487840247154224
,0,2.997266568632571e-13,175,0,0,0,0,0,0,1424,0,-9.001459723273304e-12,8.487840247153924,175,1435,-8.487840247153924,0.006129026412970973,8.487840247153924,26.26472997665406,-8.487840247154224
,0,3.0790130911115577e-13,175,0,0,0,0,0,0,1424,0,-8.821430528807838e-12,8.487840247153917,175,1435,-8.487840247153917,0.005846977233879613,8.487840247153917,26.27057695388794,-8.487840247154224
,0,2.4486936699338674e-13,175,0,0,0,0,0,0,1424,0,-8.645001918231682e-12,8.48784024715398,175,1435,-8.48784024715398,0.007205009460449219,8.48784024715398,26.27778196334839,-8.487840247154224
,0,3.32049140344524e-13,175,0,0,0,0,0,0,1424,0,-8.472101879867048e-12,8.487840247153892,175,1435,-8.487840247153892,0.005207061767581678,8.487840247153892,26.28298902511597,-8.487840247154224
,0,2.415428121073311e-13,175,0,0,0,0,0,0,1424,0,-8.302659842269707e-12,8.487840247153983,175,1435,-8.487840247153983,0.007014989852898168,8.487840247153983,26.29000401496887,-8.487840247154224
,0,1.9843797018095837e-13,175,0,0,0,0,0,0,1424,0,-8.136606645424313e-12,8.487840247154026,175,1435,-8.487840247154026,0.008368015289310193,8.487840247154026,26.29837203025818,-8.487840247154224
,0,2.4783879302332203e-13,175,0,0,0,0,0,0,1424,0,-7.973874512515826e-12,8.487840247153976,175,1435,-8.487840247153976,0.006566047668460584,8.487840247153976,26.30493807792664,-8.487840247154224
,0,2.654880235234201e-13,175,0,0,0,0,0,0,1424,0,-7.81439702226551e-12,8.48784024715396,175,1435,-8.48784024715396,0.0060069561004603145,8.48784024715396,26.3109450340271,-8.487840247154224
,0,3.143373615424321e-13,175,0,0,0,0,0,0,1424,0,-7.6581090818202e-12,8.48784024715391,175,1435,-8.48784024715391,0.00497198104859109,8.48784024715391,26.31591701507569,-8.487840247154224
,0,2.8575630580789107e-13,175,0,0,0,0,0,0,1424,0,-7.504946900183797e-12,8.487840247153938,175,1435,-8.487840247153938,0.005359888076778674,8.487840247153938,26.32127690315247,-8.487840247154224
,0,2.0729003854495322e-13,175,0,0,0,0,0,0,1424,0,-7.354847962180121e-12,8.487840247154017,175,1435,-8.487840247154017,0.007241010665890002,8.487840247154017,26.32851791381836,-8.487840247154224
,0,2.320131485194541e-13,175,0,0,0,0,0,0,1424,0,-7.207751002936519e-12,8.487840247153992,175,1435,-8.487840247153992,0.006340026855472303,8.487840247153992,26.33485794067383,-8.487840247154224
,0,2.3941948889394616e-13,175,0,0,0,0,0,0,1424,0,-7.063595982877788e-12,8.487840247153985,175,1435,-8.487840247153985,0.006021022796627307,8.487840247153985,26.34087896347046,-8.487840247154224
,0,2.8447711253874023e-13,175,0,0,0,0,0,0,1424,0,-6.922324063220232e-12,8.48784024715394,175,1435,-8.48784024715394,0.004966020584109998,8.48784024715394,26.34584498405457,-8.487840247154224
,0,1.9823392283249182e-13,175,0,0,0,0,0,0,1424,0,-6.783877581955827e-12,8.487840247154026,175,1435,-8.487840247154026,0.00698399543762207,8.487840247154026,26.35282897949219,-8.487840247154224
,0,2.381955119290937e-13,175,0,0,0,0,0,0,1424,0,-6.6482000303167106e-12,8.487840247153986,175,1435,-8.487840247153986,0.005696058273318982,8.487840247153986,26.35852503776551,-8.487840247154224
,0,2.0161651408110766e-13,175,0,0,0,0,0,0,1424,0,-6.515236029710376e-12,8.487840247154022,175,1435,-8.487840247154022,0.006594896316521215,8.487840247154022,26.36511993408203,-8.487840247154224
,0,2.6505218758815367e-13,175,0,0,0,0,0,0,1424,0,-6.384931309116168e-12,8.48784024715396,175,1435,-8.48784024715396,0.0049161911010777715,8.48784024715396,26.37003612518311,-8.487840247154224
,0,1.789053572686971e-13,175,0,0,0,0,0,0,1424,0,-6.257232682933845e-12,8.487840247154045,175,1435,-8.487840247154045,0.007137775421142578,8.487840247154045,26.37717390060425,-8.487840247154224
,0,1.2401529153432228e-13,175,0,0,0,0,0,0,1424,0,-6.1320880292751675e-12,8.4878402471541,175,1435,-8.4878402471541,0.010091066360477186,8.4878402471541,26.38726496696473,-8.487840247154224
,0,2.180294269449172e-13,175,0,0,0,0,0,0,1424,0,-6.009446268689664e-12,8.487840247154006,175,1435,-8.487840247154006,0.005625009536739611,8.487840247154006,26.39288997650147,-8.487840247154224
,0,1.693971203505676e-13,175,0,0,0,0,0,0,1424,0,-5.889257343315871e-12,8.487840247154056,175,1435,-8.487840247154056,0.007095098495479846,8.487840247154056,26.39998507499695,-8.487840247154224
,0,1.6334161436327932e-13,175,0,0,0,0,0,0,1424,0,-5.771472196449554e-12,8.487840247154061,175,1435,-8.487840247154061,0.0072109699249303105,8.487840247154061,26.40719604492188,-8.487840247154224
,0,1.9581240784203657e-13,175,0,0,0,0,0,0,1424,0,-5.656042752520563e-12,8.487840247154029,175,1435,-8.487840247154029,0.00589489936828258,8.487840247154029,26.41309094429016,-8.487840247154224
,0,1.8055531426319443e-13,175,0,0,0,0,0,0,1424,0,-5.5429218974701516e-12,8.487840247154043,175,1435,-8.487840247154043,0.006265163421637965,8.487840247154043,26.4193561077118,-8.487840247154224
,0,3.217145158274495e-13,175,0,0,0,0,0,0,1424,0,-5.4320634595207484e-12,8.487840247153903,175,1435,-8.487840247153903,0.00344586372375133,8.487840247153903,26.42280197143555,-8.487840247154224
,0,1.4123748874272235e-13,175,0,0,0,0,0,0,1424,0,-5.323422190330333e-12,8.487840247154082,175,1435,-8.487840247154082,0.007692098617550158,8.487840247154082,26.4304940700531,-8.487840247154224
,0,1.3873955936621383e-13,175,0,0,0,0,0,0,1424,0,-5.216953746523727e-12,8.487840247154086,175,1435,-8.487840247154086,0.0076739788055384395,8.487840247154086,26.43816804885864,-8.487840247154224
,0,2.5492503019561343e-13,175,0,0,0,0,0,0,1424,0,-5.112614671593252e-12,8.487840247153969,175,1435,-8.487840247153969,0.004092931747440076,8.487840247153969,26.44226098060608,-8.487840247154224
,0,1.6865009962640262e-13,175,0,0,0,0,0,0,1424,0,-5.010362378161387e-12,8.487840247154056,175,1435,-8.487840247154056,0.00606298446655984,8.487840247154056,26.44832396507264,-8.487840247154224
,0,1.799998540828422e-13,175,0,0,0,0,0,0,1424,0,-4.9101551305981594e-12,8.487840247154045,175,1435,-8.487840247154045,0.005567073822021484,8.487840247154045,26.45389103889466,-8.487840247154224
,0,1.615966362346464e-13,175,0,0,0,0,0,0,1424,0,-4.811952027986196e-12,8.487840247154063,175,1435,-8.487840247154063,0.006077051162709068,8.487840247154063,26.45996809005737,-8.487840247154224
,0,1.221459717297384e-13,175,0,0,0,0,0,0,1424,0,-4.715712987426472e-12,8.487840247154102,175,1435,-8.487840247154102,0.007879018783579994,8.487840247154102,26.46784710884095,-8.487840247154224
,0,2.819548659449151e-13,175,0,0,0,0,0,0,1424,0,-4.621398727677943e-12,8.487840247153942,175,1435,-8.487840247153942,0.003345012664791369,8.487840247153942,26.47119212150574,-8.487840247154224
,0,1.260104090303562e-13,175,0,0,0,0,0,0,1424,0,-4.528970753124384e-12,8.487840247154098,175,1435,-8.487840247154098,0.00733494758605957,8.487840247154098,26.4785270690918,-8.487840247154224
,0,1.6174966064149147e-13,175,0,0,0,0,0,0,1424,0,-4.438391338061896e-12,8.487840247154063,175,1435,-8.487840247154063,0.005599975585930395,8.487840247154063,26.48412704467773,-8.487840247154224
,0,1.3831095169053908e-13,175,0,0,0,0,0,0,1424,0,-4.349623511300658e-12,8.487840247154086,175,1435,-8.487840247154086,0.006417989730838514,8.487840247154086,26.49054503440857,-8.487840247154224
,0,1.1827704815018165e-13,175,0,0,0,0,0,0,1424,0,-4.262631041074645e-12,8.487840247154105,175,1435,-8.487840247154105,0.007354974746711207,8.487840247154105,26.49790000915528,-8.487840247154224
,0,2.235265415532529e-13,175,0,0,0,0,0,0,1424,0,-4.177378420253151e-12,8.487840247154,175,1435,-8.487840247154,0.00381398200988059,8.487840247154,26.50171399116516,-8.487840247154224
,0,1.302594232219279e-13,175,0,0,0,0,0,0,1424,0,-4.093830851848088e-12,8.487840247154095,175,1435,-8.487840247154095,0.006413936614990234,8.487840247154095,26.50812792778015,-8.487840247154224
,0,6.834953871996629e-14,175,0,0,0,0,0,0,1424,0,-4.011954234811126e-12,8.487840247154157,175,1435,-8.487840247154157,0.011979103088378906,8.487840247154157,26.52010703086853,-8.487840247154224
,0,1.9901077044374047e-13,175,0,0,0,0,0,0,1424,0,-3.931715150114903e-12,8.487840247154026,175,1435,-8.487840247154026,0.004031896591190076,8.487840247154026,26.52413892745972,-8.487840247154224
,0,1.1863891065464976e-13,175,0,0,0,0,0,0,1424,0,-3.853080847112605e-12,8.487840247154105,175,1435,-8.487840247154105,0.006628036499019885,8.487840247154105,26.53076696395874,-8.487840247154224
,0,1.1129393574381642e-13,175,0,0,0,0,0,0,1424,0,-3.776019230170353e-12,8.487840247154113,175,1435,-8.487840247154113,0.006924152374271131,8.487840247154113,26.53769111633301,-8.487840247154224
,0,1.6185766541829814e-13,175,0,0,0,0,0,0,1424,0,-3.700498845566946e-12,8.487840247154063,175,1435,-8.487840247154063,0.004665851593017578,8.487840247154063,26.54235696792603,-8.487840247154224
,0,1.1408737630905454e-13,175,0,0,0,0,0,0,1424,0,-3.6264888686556067e-12,8.48784024715411,175,1435,-8.48784024715411,0.006487131118770861,8.48784024715411,26.5488440990448,-8.487840247154224
,0,1.41579529648133e-13,175,0,0,0,0,0,0,1424,0,-3.5539590912824944e-12,8.487840247154082,175,1435,-8.487840247154082,0.005122900009158826,8.487840247154082,26.55396699905396,-8.487840247154224
,0,1.1629259504130064e-13,175,0,0,0,0,0,0,1424,0,-3.4828799094568443e-12,8.487840247154109,175,1435,-8.487840247154109,0.006112098693851209,8.487840247154109,26.56007909774781,-8.487840247154224
,0,9.08078394713823e-14,175,0,0,0,0,0,0,1424,0,-3.4132223112677073e-12,8.487840247154134,175,1435,-8.487840247154134,0.007670879364010119,8.487840247154134,26.56774997711182,-8.487840247154224
,0,1.3609099285164909e-13,175,0,0,0,0,0,0,1424,0,-3.3449578650423532e-12,8.487840247154088,175,1435,-8.487840247154088,0.005016088485721326,8.487840247154088,26.57276606559754,-8.487840247154224
,0,8.941284910580545e-14,175,0,0,0,0,0,0,1424,0,-3.278058707741506e-12,8.487840247154136,175,1435,-8.487840247154136,0.007482051849358129,8.487840247154136,26.5802481174469,-8.487840247154224
,0,8.043510545004262e-14,175,0,0,0,0,0,0,1424,0,-3.212497533586676e-12,8.487840247154145,175,1435,-8.487840247154145,0.008150815963752223,8.487840247154145,26.58839893341065,-8.487840247154224
,0,1.6943340151053564e-13,175,0,0,0,0,0,0,1424,0,-3.1482475829149426e-12,8.487840247154056,175,1435,-8.487840247154056,0.003792047500606799,8.487840247154056,26.59219098091126,-8.487840247154224
,0,1.0578575950338847e-13,175,0,0,0,0,0,0,1424,0,-3.0852826312566438e-12,8.487840247154118,175,1435,-8.487840247154118,0.005952119827270508,8.487840247154118,26.59814310073853,-8.487840247154224
,0,1.0797341077528833e-13,175,0,0,0,0,0,0,1424,0,-3.023576978631511e-12,8.487840247154116,175,1435,-8.487840247154116,0.0057148933410609,8.487840247154116,26.60385799407959,-8.487840247154224
,0,1.1099558895262438e-13,175,0,0,0,0,0,0,1424,0,-2.9631054390588805e-12,8.487840247154114,175,1435,-8.487840247154114,0.005448102951049805,8.487840247154114,26.60930609703064,-8.487840247154224
,0,8.933092539418811e-14,175,0,0,0,0,0,0,1424,0,-2.903843330277703e-12,8.487840247154136,175,1435,-8.487840247154136,0.0066339969635009766,8.487840247154136,26.61594009399414,-8.487840247154224
,0,8.747828553877489e-14,175,0,0,0,0,0,0,1424,0,-2.8457664636721487e-12,8.487840247154137,175,1435,-8.487840247154137,0.006639003753658557,8.487840247154137,26.6225790977478,-8.487840247154224
,0,9.645260332631596e-14,175,0,0,0,0,0,0,1424,0,-2.7888511343987056e-12,8.487840247154129,175,1435,-8.487840247154129,0.005900859832770777,8.487840247154129,26.62847995758057,-8.487840247154224
,0,1.1533513575655948e-13,175,0,0,0,0,0,0,1424,0,-2.7330741117107313e-12,8.487840247154109,175,1435,-8.487840247154109,0.004836082458488988,8.487840247154109,26.63331604003906,-8.487840247154224
,0,1.0092748440786059e-13,175,0,0,0,0,0,0,1424,0,-2.6784126294765165e-12,8.487840247154123,175,1435,-8.487840247154123,0.005415916442871094,8.487840247154123,26.63873195648193,-8.487840247154224
,0,8.158370955307057e-14,175,0,0,0,0,0,0,1424,0,-2.624844376886986e-12,8.487840247154143,175,1435,-8.487840247154143,0.006566047668460584,8.487840247154143,26.64529800415039,-8.487840247154224
,0,6.803692654787569e-14,175,0,0,0,0,0,0,1424,0,-2.572347489349246e-12,8.487840247154157,175,1435,-8.487840247154157,0.007715940475470973,8.487840247154157,26.65301394462586,-8.487840247154224
,0,7.195203310422277e-14,175,0,0,0,0,0,0,1424,0,-2.5209005395622612e-12,8.487840247154152,175,1435,-8.487840247154152,0.007150173187248754,8.487840247154152,26.66016411781311,-8.487840247154224
,0,6.709024883685392e-14,175,0,0,0,0,0,0,1424,0,-2.470482528771016e-12,8.487840247154157,175,1435,-8.487840247154157,0.00751495361328125,8.487840247154157,26.66767907142639,-8.487840247154224
,0,8.759048818547235e-14,175,0,0,0,0,0,0,1424,0,-2.4210728781955953e-12,8.487840247154137,175,1435,-8.487840247154137,0.005640983581550074,8.487840247154137,26.67332005500794,-8.487840247154224
,0,9.985953050749633e-14,175,0,0,0,0,0,0,1424,0,-2.3726514206316834e-12,8.487840247154125,175,1435,-8.487840247154125,0.004848957061767578,8.487840247154125,26.67816901206971,-8.487840247154224
,0,6.244546383563396e-14,175,0,0,0,0,0,0,1424,0,-2.3251983922190497e-12,8.487840247154162,175,1435,-8.487840247154162,0.007599115371700549,8.487840247154162,26.68576812744141,-8.487840247154224
,0,8.435401044228e-14,175,0,0,0,0,0,0,1424,0,-2.278694424374669e-12,8.487840247154141,175,1435,-8.487840247154141,0.005512952804561877,8.487840247154141,26.69128108024597,-8.487840247154224
,0,6.268881765005697e-14,175,0,0,0,0,0,0,1424,0,-2.2331205358871755e-12,8.487840247154162,175,1435,-8.487840247154162,0.0072698593139683965,8.487840247154162,26.69855093955994,-8.487840247154224
,0,1.1079236333278557e-13,175,0,0,0,0,0,0,1424,0,-2.188458125169432e-12,8.487840247154114,175,1435,-8.487840247154114,0.004031181335449219,8.487840247154114,26.70258212089539,-8.487840247154224
,0,7.472977829708238e-14,175,0,0,0,0,0,0,1424,0,-2.1446889626660436e-12,8.48784024715415,175,1435,-8.48784024715415,0.005856990814208984,8.48784024715415,26.7084391117096,-8.487840247154224
,0,7.622963005696133e-14,175,0,0,0,0,0,0,1424,0,-2.1017951834127227e-12,8.487840247154148,175,1435,-8.487840247154148,0.005626916885372424,8.487840247154148,26.71406602859497,-8.487840247154224
,0,6.612585189186371e-14,175,0,0,0,0,0,0,1424,0,-2.059759279744468e-12,8.487840247154159,175,1435,-8.487840247154159,0.006356954574588514,8.487840247154159,26.72042298316956,-8.487840247154224
,0,5.0933006638777056e-14,175,0,0,0,0,0,0,1424,0,-2.0185640941495787e-12,8.487840247154173,175,1435,-8.487840247154173,0.008088111877441406,8.487840247154173,26.728511095047,-8.487840247154224
,0,7.734056320770985e-14,175,0,0,0,0,0,0,1424,0,-1.978192812266587e-12,8.487840247154146,175,1435,-8.487840247154146,0.005219936370849609,8.487840247154146,26.73373103141785,-8.487840247154224
,0,7.747098062812811e-14,175,0,0,0,0,0,0,1424,0,-1.9386289560212553e-12,8.487840247154146,175,1435,-8.487840247154146,0.005106925964348363,8.487840247154146,26.7388379573822,-8.487840247154224
,0,6.945884068462318e-14,175,0,0,0,0,0,0,1424,0,-1.8998563769008302e-12,8.487840247154155,175,1435,-8.487840247154155,0.005582094192511988,8.487840247154155,26.74442005157471,-8.487840247154224
,0,5.5837539072727914e-14,175,0,0,0,0,0,0,1424,0,-1.8618592493628135e-12,8.48784024715417,175,1435,-8.48784024715417,0.0068049430847096914,8.48784024715417,26.75122499465942,-8.487840247154224
,0,5.592783568736622e-14,175,0,0,0,0,0,0,1424,0,-1.8246220643755573e-12,8.48784024715417,175,1435,-8.48784024715417,0.0066580772400008925,8.48784024715417,26.75788307189942,-8.487840247154224
,0,6.166319896150547e-14,175,0,0,0,0,0,0,1424,0,-1.788129623088046e-12,8.487840247154162,175,1435,-8.487840247154162,0.005918025970448326,8.487840247154162,26.76380109786987,-8.487840247154224
,0,6.567964997479663e-14,175,0,0,0,0,0,0,1424,0,-1.752367030626285e-12,8.487840247154159,175,1435,-8.487840247154159,0.0054450035095321425,8.487840247154159,26.7692461013794,-8.487840247154224
,0,5.215511829713651e-14,175,0,0,0,0,0,0,1424,0,-1.7173196900137593e-12,8.487840247154173,175,1435,-8.487840247154173,0.006719827651977539,8.487840247154173,26.77596592903138,-8.487840247154224
,0,4.0849321414997476e-14,175,0,0,0,0,0,0,1424,0,-1.6829732962134841e-12,8.487840247154184,175,1435,-8.487840247154184,0.00840806961059215,8.487840247154184,26.78437399864197,-8.487840247154224
,0,5.743847697791926e-14,175,0,0,0,0,0,0,1424,0,-1.6493138302892145e-12,8.487840247154168,175,1435,-8.487840247154168,0.005860090255737305,8.487840247154168,26.79023408889771,-8.487840247154224
,0,4.153416946736735e-14,175,0,0,0,0,0,0,1424,0,-1.6163275536834303e-12,8.487840247154184,175,1435,-8.487840247154184,0.007941961288452148,8.487840247154184,26.79817605018616,-8.487840247154224
,0,8.151219338365478e-14,175,0,0,0,0,0,0,1424,0,-1.5840010026097616e-12,8.487840247154143,175,1435,-8.487840247154143,0.003965854644778943,8.487840247154143,26.80214190483094,-8.487840247154224
,0,5.36026603837035e-14,175,0,0,0,0,0,0,1424,0,-1.5523209825575663e-12,8.487840247154171,175,1435,-8.487840247154171,0.005910158157341527,8.487840247154171,26.80805206298828,-8.487840247154224
,0,5.81408769605317e-14,175,0,0,0,0,0,0,1424,0,-1.521274562906415e-12,8.487840247154166,175,1435,-8.487840247154166,0.005339860916137695,8.487840247154166,26.81339192390442,-8.487840247154224
