Lys=calc,Referanse=calc,HastighetMotorD=meas,Filtrert_Avvik=calc,Filtrert_Avvik_Derivert=calc,MAElist=calc,Avvik=calc,TvD=calc,IAElist=calc,abs_Avvik=calc,VinkelPosMotorA=meas,HastighetMotorA=meas,TvA=calc,PowerA=calc,Avstand=meas,VinkelPosMotorD=meas,Power=calc,Ts=calc,PowerD=calc,Integrert_Avvik=calc,Tid=meas
No specified init-data
,353,554,-4.786594279371793,-94.4712135697424,-1.583941605839416,-40,,-4.313070058822632,40,44,514,,196.1813100482046,393,52,-196.1813100482046,0.01521396636962891,196.1813100482046,-1.710096478462219,1.390291929244995
,353,589,-5.650862393784357,-75.10469501000859,-1.86231884057971,-48,,-5.417791128158569,48,54,543,,197.2750919340275,401,62,-197.2750919340275,0.02301502227783203,197.2750919340275,-2.17039692401886,1.413306951522827
,353,614,-6.49784514590867,-93.19263234958063,-2.194244604316547,-48,,-6.290288686752319,48,65,565,,215.7992780528963,401,73,-215.7992780528963,0.01817703247070313,215.7992780528963,-2.606645703315735,1.43148398399353
,353,624,-7.427888242990496,-120.3549197742373,-2.521428571428571,-53,,-7.10940408706665,53,74,579,,255.8324856588275,406,83,-255.8324856588275,0.01545500755310059,255.8324856588275,-2.977565884590149,1.446938991546631
,353,634,-8.299330478130686,-118.9925335357437,-2.879432624113475,-51,,-7.856401443481445,51,82,593,,249.8582451055298,404,93,-249.8582451055298,0.01464700698852539,249.8582451055298,-3.365711569786072,1.461585998535156
,353,648,-9.153343868568072,-106.5260525364705,-3.21830985915493,-51,,-8.674129724502563,51,92,601,,237.8006282467672,404,103,-237.8006282467672,0.01603388786315918,237.8006282467672,-3.774575710296631,1.477619886398315
,353,658,-10.07027699119671,-102.6338669933227,-3.552447552447553,-55,,-9.656872034072876,55,104,614,,244.3640777744201,408,115,-244.3640777744201,0.0178680419921875,244.3640777744201,-4.230210781097412,1.495487928390503
,353,660,-11.02887145137278,-143.7610290048919,-3.909722222222222,-58,,-10.43035674095154,58,112,623,,293.3579782245956,411,123,-293.3579782245956,0.0133359432220459,293.3579782245956,-4.596949219703674,1.508823871612549
,353,660,-11.96829402234532,-188.4327896090685,-4.282758620689656,-58,,-11.00866913795471,58,118,628,,338.3188950272737,411,130,-338.3188950272737,0.009970903396606445,338.3188950272737,-4.886105418205261,1.518794775009155
,353,663,-13.02892814189842,-150.3573167329579,-4.650684931506849,-65,,-11.92570090293884,65,127,631,,318.1525594001561,418,139,-318.1525594001561,0.01410818099975586,318.1525594001561,-5.295242667198181,1.532902956008911
