Power=calc,Avvik_IIR_Derivert=calc,Referanse=calc,PowerD=calc,Tid=meas,Avstand=meas,Ts=calc,Avvik_Integrert=calc,Avvik_IIR=calc,PowerA=calc,Avvik=calc
No specified init-data
-3.425344228744734,0,101,3.425344228744734,41.69532299041748,103,0.005778074264533473,0.5746557712552658,-2.0005404654954124,3.425344228744734,-2
-3.4290730953218826,0,101,3.4290730953218826,41.69905185699463,103,0.0037288665771484375,0.5709269046781174,-2.000529656185504,3.4290730953218826,-2
-3.4348571300508866,0,101,3.4348571300508866,41.70483589172363,103,0.005784034729003906,0.5651428699491134,-2.0005190630617937,3.4348571300508866,-2
-3.4414651393892726,0,101,3.4414651393892726,41.71144390106202,103,0.006608009338386012,0.5585348606107274,-2.0005086818005577,3.4414651393892726,-2
-3.4480412006380448,0,101,3.4480412006380448,41.71801996231079,103,0.0065760612487721914,0.5519587993619552,-2.0004985081645463,3.4480412006380448,-2
-3.451861143112417,0,101,3.451861143112417,41.72183990478516,103,0.00381994247437234,0.5481388568875829,-2.0004885380012554,3.451861143112417,-2
-3.457577228546377,0,101,3.457577228546377,41.72755599021912,103,0.005716085433959961,0.5424227714536229,-2.0004787672412303,3.457577228546377,-2
-3.464444160461653,0,101,3.464444160461653,41.7344229221344,103,0.006866931915276098,0.5355558395383468,-2.0004691918964057,3.464444160461653,-2
-3.469082117080916,0,101,3.469082117080916,41.73906087875366,103,0.004637956619262695,0.5309178829190841,-2.0004598080584777,3.469082117080916,-2
-3.474766016006697,0,101,3.474766016006697,41.74474477767944,103,0.00568389892578125,0.5252339839933029,-2.000450611897308,3.474766016006697,-2
-3.4804220199587235,0,101,3.4804220199587235,41.75040078163147,103,0.005656003952026367,0.5195779800412765,-2.000441599659362,3.4804220199587235,-2
-3.4876971244814214,0,101,3.4876971244814214,41.75767588615417,103,0.007275104522697973,0.5123028755185786,-2.0004327676661746,3.4876971244814214,-2
-3.4926450252535233,0,101,3.4926450252535233,41.76262378692627,103,0.004947900772101832,0.5073549747464767,-2.000424112312851,3.4926450252535233,-2
-3.497771024704207,0,101,3.497771024704207,41.76774978637695,103,0.005125999450683594,0.5022289752957931,-2.0004156300665943,3.497771024704207,-2
-3.505412101745833,0,101,3.505412101745833,41.77539086341858,103,0.0076410770416259766,0.49458789825416716,-2.000407317465262,3.505412101745833,-2
-3.509025096893545,0,101,3.509025096893545,41.77900385856629,103,0.0036129951477121836,0.490974903106455,-2.0003991711159568,3.509025096893545,-2
-3.5148851871492752,0,101,3.5148851871492752,41.78486394882202,103,0.005860090255730199,0.4851148128507248,-2.0003911876936376,3.5148851871492752,-2
-3.520504236221541,0,101,3.520504236221541,41.79048299789429,103,0.005619049072265625,0.47949576377845915,-2.000383363939765,3.520504236221541,-2
-3.527885198593374,0,101,3.527885198593374,41.79786396026612,103,0.007380962371833277,0.4721148014066259,-2.0003756966609694,3.527885198593374,-2
-3.531474113464583,0,101,3.531474113464583,41.80145287513733,103,0.003588914871208715,0.46852588653541716,-2.0003681827277497,3.531474113464583,-2
-3.539139032364126,0,101,3.539139032364126,41.80911779403687,103,0.007664918899543238,0.4608609676358739,-2.0003608190731947,3.539139032364126,-2
-3.544660091400374,0,101,3.544660091400374,41.81463885307312,103,0.005521059036247777,0.45533990859962614,-2.000353602691731,3.544660091400374,-2
-3.550585031509627,0,101,3.550585031509627,41.82056379318237,103,0.00592494010925293,0.4494149684903732,-2.0003465306378962,3.550585031509627,-2
-3.557675123214956,0,101,3.557675123214956,41.8276538848877,103,0.007090091705329371,0.44232487678504384,-2.0003396000251383,3.557675123214956,-2
